Hs	Hs_L0	WL
0.6895569050834948	0.0018675499512677987	-0.32070150441099443
0.6844023755750073	0.002149725410459959	-0.3884755034426526
0.7294059522797848	0.0019418499710898986	-0.42273123898635845
0.7430785392305782	0.0020470531774783502	-0.41267249437115083
0.6246827465171251	0.001962144524316611	-0.38401879711564035
0.7300732652746097	0.002293178846054864	-0.3441858656609895
0.6528313614990029	0.002284728939845652	-0.301095753909145
0.6078635268344353	0.0018491828087619257	-0.28368415579670625
0.6578927736132765	0.0021660322977402925	-0.2849727419667758
0.6581183454867572	0.0019699019564872484	-0.32383603590934484
0.6112947181431496	0.0019815314700176805	-0.4031853904719007
0.6645696740911683	0.002290966682764426	-0.49624180316087774
0.7092808656191525	0.002088662631346048	-0.5440815991056702
0.6397402708737618	0.001946155113357661	-0.5465115679510397
0.6958533825129091	0.002362602860340304	-0.48899190993168773
0.6209023286645006	0.0018888481729869737	-0.3669210743388689
0.6616688181250597	0.002078318723597944	-0.22028763997530731
0.6290257290315897	0.0019445487132238428	-0.06529659533409315
0.547767253132789	0.0018315263093431728	0.0582409491492939
0.6308345847611617	0.0019501405482140615	0.13116859538325443
0.5961380852570244	0.0019932600587297625	0.14714137003978678
0.5438735834717169	0.0017629836957107885	0.09836627004015597
0.5543502771870562	0.0020285815778038523	-0.0006396351917494769
0.5547045594404373	0.0018262975968756565	-0.1329615563046751
0.5641598663811312	0.002219068990092448	-0.26379319594282435
0.5650376158225162	0.001947850470499272	-0.3632409597004198
0.5642149502667213	0.0022826906295513177	-0.42408385434000806
0.5624429457014446	0.00205819577470994	-0.4403950632533764
0.556476103799256	0.0019183364262025633	-0.4243794708914841
0.5769997373741191	0.0019890874137398406	-0.3887507023108796
0.5815158573115438	0.0020046558044073156	-0.3485569580416801
0.5284945050328722	0.0017400041663208348	-0.3195332545586993
0.5602100971038374	0.0019312085968536841	-0.3007215259264022
0.5540354107022388	0.0020573541119559835	-0.3169061993482636
0.5493816881335825	0.0017531214877941099	-0.3776480400246065
0.6051897948184302	0.0022146229908518687	-0.45609673611569335
0.5569713951928024	0.0021907938247523154	-0.5159108061419353
0.518300279667609	0.0019528550423373585	-0.5416339981595364
0.5439396771923952	0.0017085284732325237	-0.5097299393589303
0.5426802483406564	0.0020744549458273625	-0.4255442042519668
0.5514822782129514	0.0019591674160319233	-0.2961616199705901
0.5022067167073494	0.0016025823309933596	-0.1511233257210307
0.5110068563777913	0.0018153765260208172	-0.02026205650404478
0.4933704022019882	0.0019682496023268616	0.07310527655317145
0.5549156776216858	0.001855427934434649	0.1075691693802483
0.5219647344293565	0.0019100703798681107	0.09597004994622793
0.505740651837989	0.001743436435111016	0.03236622865546224
0.48236993300677267	0.0021187667938199115	-0.07233895998053086
0.47112780332110293	0.0015752730049316713	-0.20201349587598116
0.4752701964810256	0.0020043644167833056	-0.32649795788992364
0.46111417848313996	0.0016381303792424935	-0.4278733999745121
0.47705485911828205	0.0017974502882732988	-0.4758870516634772
0.4600974634763227	0.001940376213093798	-0.4724536373380559
0.4526272221028707	0.0017552021116683018	-0.43474998312679247
0.494610781567168	0.002143469958738376	-0.38228212715619136
0.5020082128342697	0.00200270924414178	-0.33895622243240453
0.42270887552104824	0.002114297064349403	-0.3100922854417014
0.43524846858161675	0.0015927421009191167	-0.30960168260761733
0.4313184655191277	0.0016965500183969962	-0.33951942753635933
0.4005227586854184	0.0019284429121890518	-0.4003354581810328
0.4454826939156348	0.0017522636589381005	-0.4608525985270262
0.4245880943435793	0.0015766646768626625	-0.5071949456611087
0.4243833062906804	0.0019398844390115305	-0.5162066333602766
0.4533195686626381	0.001859772589385182	-0.47680867097586344
0.45189882418164307	0.0010045772373585274	-0.38494782991070764
0.40507679543315556	0.0008668310025730074	-0.2543495076905309
0.40367424291761844	0.0016560994581235628	-0.12590238655849717
0.41589848057344764	0.002002474165724007	-0.0108268554608415
0.40490144790299876	0.0009517715460856934	0.05885173929141985
0.4007062568478171	0.0009247067465718853	0.0864550759460947
0.4265812581964112	0.001021215816749085	0.05512948925059291
0.38030591455739027	0.0018311025515726199	-0.016029976463890705
0.41497887484010376	0.0010298937571213717	-0.12223282301878768
0.3797759287736071	0.0008442470591366432	-0.25130914071395694
0.3851049343300553	0.0015580505702190764	-0.36642398830310086
0.3899723672522363	0.0009851925366895784	-0.43673012436704184
0.43120282690318196	0.0010511336717066522	-0.4604347124221846
0.4122478613123693	0.0009690402105595639	-0.4409490238968701
0.3984813161302903	0.00104263916702736	-0.40674066084831395
0.39899448754013767	0.0010259046296438013	-0.37143639130485084
0.41636303724394796	0.0009081992888601074	-0.3271170853345353
0.4510770995895765	0.0011598207475202074	-0.2943917892986505
0.4139861828030559	0.0009030147327880048	-0.29472505567870044
0.40726574333774973	0.001028881029732456	-0.3308184621608632
0.3801397313289356	0.0010472193769832422	-0.39780425153728416
0.42796597061463215	0.0010811762976373532	-0.4694255920224144
0.44219700032132236	0.0010204546161261283	-0.5029265674632342
0.4161090609161962	0.000978116443642238	-0.5025273315696843
0.4127640574055468	0.0010427714959266039	-0.4387195521446543
0.4922318623871833	0.0011999028126924035	-0.3371435172879167
0.4718978542436114	0.0011921620174178288	-0.20772100280434813
0.4798826727103354	0.001169799463925301	-0.08839429380015673
0.4640061285192519	0.0012352933019458398	0.003810958936529829
0.4762078549619888	0.0011608414413158165	0.04921653446261587
0.5325162543965477	0.0012748193016378258	0.04443958540448634
0.6225198228297625	0.0016572939886034513	0.001774581497002714
0.5576610263037677	0.0013840020405892807	-0.09438587995100534
0.4899177849181099	0.0013496389753877341	-0.21423777831106605
0.4749202482018868	0.0012862423388801103	-0.32986281309090515
0.47327977565272417	0.0012599819288507154	-0.4253825492484715
0.4820834393239482	0.0013964434225905995	-0.4757484303211257
0.5987706605697977	0.0016495098681888777	-0.49110366509180636
0.5682372093851683	0.001618909428447773	-0.4540766010153767
0.4986521525652637	0.0014444377504170675	-0.39414967334010953
0.5115215637024019	0.001315237069063868	-0.32882974584988034
